,link,brand,price,cartype,model,gearbox,regdate,mileage,motorpower,fuel,car_steering,carcolor,exchange,version,doors,financial,extra,Y
71,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-2013-completo-736301564,vwvolkswagen,22900,passeio,gol,manual,2013,88000,1,flex,hidráulica,branco,0,gol  novo  1.0 mi total flex 8v 4p,4 portas,financiado,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
72,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_passat-highline-2-0-tsi-220cv-tip-aut-17-18-muito-nova-lindissima-727832817,vwvolkswagen,137000,sedã,passat,automático,2018,25000,2.02.9,flex,elétrica,branco,sim,passat highline 2.0 tsi 220cv tip.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré, c mera de ré",0
73,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vw-fox-2013-gnv-5-715674312,vwvolkswagen,25900,hatch,fox,manual,2013,89000,1,flex,hidráulica,prata,sim,fox trendline 1.0 flex 8v 5p,4 portas,0,0,1
74,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vw-polo-msi-1-6-2018-733548364,vwvolkswagen,47750,0,polo,manual,2018,27200,1.6,flex,elétrica,branco,não,polo 1.6 msi flex 16v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",0
75,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_saveiro-cross-719167242,vwvolkswagen,42000,pickup,0,manual,2014,40000,1.6,flex,hidráulica,0,não,0,2 portas,0,0,0
76,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ka-2017-completo-690213821,ford,34990,passeio,ka,manual,2017,20000,0,flex,0,0,0,ka 1.0 se 12v flex 4p manual,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica",0
77,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fiesta-1-6-hatch-2013-completo-727256284,ford,24900,hatch,fiesta,manual,2013,0,1.6,flex,hidráulica,prata,sim,fiesta 1.6 8v flex class 1.6 8v flex 5p,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
78,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fiesta-2013-2014-1-6-rocam-hatch-8v-flex-4p-manual-736827675,ford,26900,passeio,fiesta,manual,2014,60000,0,flex,0,0,0,fiesta se 1.6 8v flex 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",1
79,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-1-0-s-12v-flex-4p-manual-605387773,ford,36900,0,ka,manual,2018,10097,0,flex,0,0,0,ka 1.0 se 12v flex 4p manual,4 portas,0,"trava elétrica, ar condicionado",0
80,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-2014-1-0-novissimo-738152490,vwvolkswagen,31900,hatch,fox,manual,2014,28600,1,flex,hidráulica,vermelho,sim,fox 1.0 mi total flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
81,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fiesta-1-6-hatch-rocam-unico-dono-722991773,ford,23000,hatch,fiesta,manual,2013,77000,1.6,flex,hidráulica,vermelho,sim,fiesta 1.6 8v flex class 1.6 8v flex 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
82,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-power-1-6-2013-i-motion-novissimo-s-entrada-e-1-parcela-p-120-dias-736502040,vwvolkswagen,25900,passeio,gol,automático,2013,65000,1.6,flex,hidráulica,vermelho,sim,gol 1.6 i moti.power highli t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",1
83,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-728220559,ford,29990,hatch,ka,manual,2015,50000,1,flex,elétrica,outra,0,ka 1.0 se 12v flex 4p manual,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som",1
84,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ka-se-1-5l-flex-2015-ipva-2020-pago-734730166,ford,32990,hatch,ka,manual,2015,75000,0,flex,0,0,0,ka 1.5 se 12v flex 5p mec.,4 portas,0,0,0
85,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-virtus-highline-1-0-200-tsi-702732663,vwvolkswagen,75900,0,virtus,manual,2018,20000,0,flex,0,0,0,virtus highline 200 tsi 1.0 flex 12v aut,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
86,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-1-6-738258412,vwvolkswagen,24900,passeio,gol,manual,2015,22000,1.6,flex,hidráulica,preto,0,gol trendline 1.6 t.flex 8v 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica",1
87,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_up-1-0-move-imotion-ipva-pago-724139186,vwvolkswagen,32900,hatch,up,manual,2016,32068,0,flex,0,0,0,up  move 1.0 tsi total flex 12v 5p,4 portas,0,0,0
88,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ranger-2013-2013-2-5-xls-4x2-cd-16v-flex-4p-manual-736742311,ford,58900,passeio,ranger,manual,2013,96000,0,flex,0,0,0,ranger xls 2.5 16v 4x2 cd flex,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
89,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-1-0-trend-line-impecavel-728540404,vwvolkswagen,33000,hatch,gol,manual,2018,28000,1,flex,hidráulica,branco,não,gol trendline 1.0 t.flex 12v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
90,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_saveiro-2016-729426984,vwvolkswagen,30900,0,saveiro,manual,2016,128000,1.6,flex,elétrica,branco,sim,saveiro 1.6 mi  1.6mi city total flex 8v,2 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som",0
91,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-sedan-2018-completo-gnv-entrada-de-5mil-48x-1-095-00-724958651,ford,44900,sedã,ka,manual,2018,67410,1.5,flex,hidráulica,prata,sim,ka 1.5 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
92,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fiesta-2013-713318467,ford,20900,sedã,fiesta,manual,2013,117350,1,flex,0,preto,sim,fiesta sedan 1.0 8v flex 4p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, c mera de ré",1
93,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-comfortline-1-6-flex-8v-5p-734866419,vwvolkswagen,37900,0,fox,manual,2017,19010,0,flex,0,0,0,fox comfortline 1.6 flex 8v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
94,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_saveiro-2013-compreta-729425949,vwvolkswagen,23900,0,saveiro,manual,2013,95500,1.6,flex,hidráulica,branco,sim,saveiro 1.6 mi total flex 8v ce,2 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, som",0
95,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-gol-1-0-12v-mpi-totalflex-trendline-4p-manual-622607388,vwvolkswagen,32700,passeio,gol,manual,2018,9500,1,flex,hidráulica,branco,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",0
96,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fiesta-1-6-2013-completo-excelente-estado-663245261,ford,24900,0,fiesta,manual,2013,63000,0,flex,0,0,sim,fiesta 1.6 8v flex class 1.6 8v flex 5p,0,0,0,0
97,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-gol-1-6-msi-totalflex-trendline-4p-manual-730944286,vwvolkswagen,33990,passeio,gol,manual,2018,0,1.6,flex,hidráulica,branco,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado",0
98,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_jetta-1-4-tsi-turbo-confortline-691494588,vwvolkswagen,62990,sedã,jetta,automático,2016,42000,1.4,flex,hidráulica,preto,sim,jetta comfort. 250 tsi 1.4 flex 16v aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
99,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-up-1-0-mpi-take-up-12v-flex-4p-manual-682834432,vwvolkswagen,30900,passeio,up,manual,2016,23000,1,flex,hidráulica,prata,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",0
100,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-1-0-se-12v-flex-4p-manual-737135208,ford,32990,passeio,ka,manual,2015,87432,1,flex,elétrica,prata,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado",0
101,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ecosport-titanium-703100180,ford,49900,hatch,ecosport,manual,2014,72759,1.6,flex,hidráulica,prata,sim,ecosport titanium 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, som",0
102,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-focus-sedan-2015-s-2-0-automatico-669559889,ford,43900,sedã,focus,automático,2015,18600,2.02.9,flex,hidráulica,prata,sim,focus sedan 2.0 16v 2.0 16v flex 4p aut.,4 portas,0,0,0
103,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ka-sel-1-5-2018-impecavel-716046161,ford,39450,hatch,ka,manual,2018,25000,1.5,flex,elétrica,branco,não,ka sel 1.5 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
104,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_new-fiesta-titanium-plus-2017-719164380,ford,48000,hatch,fiesta,automático,2017,48000,1.6,flex,elétrica,preto,sim,fiesta tit. tit.plus 1.6 16v flex aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",0
105,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-2015-726620153,ford,32000,hatch,ka,manual,2015,46000,1,flex,hidráulica,prata,não,ka hatch se 1.0 flex 4p c ar,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
106,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ecosport-se-completo-2014-nova-706483805,ford,44200,suv,ecosport,manual,2014,65000,1.6,flex,hidráulica,branco,sim,ecosport se 1.6 16v flex 5p mec.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
107,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_up-take-2015-ipva-2020-pago-728266661,vwvolkswagen,28900,passeio,up,manual,2015,50200,1,flex,hidráulica,branco,sim,up  take 1.0 total flex 12v 5p,4 portas,ipva pago,"air bag, ar condicionado, direção hidráulica",0
108,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-titanium-1-6-2015-654794615,ford,41500,hatch,fiesta,automático,2015,23000,1.6,flex,hidráulica,prata,sim,fiesta tit. tit.plus 1.6 16v flex aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
109,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ecosport-1-6-se-flex-automatico-45-000-km-s-2017-1-ano-de-garantia-729562706,ford,49890,suv,ecosport,automático,2017,45000,1.6,flex,elétrica,branco,sim,ecosport se 1.6 16v flex 5p aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
110,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-1-6-trendiline-preto-2018-2018-727075028,vwvolkswagen,41900,passeio,voyage,manual,2018,35000,1.6,flex,hidráulica,preto,sim,voyage trendline 1.6 t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
111,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vendo-ford-ka-2015-2015-novissimo-719980261,ford,30000,hatch,ka,manual,2015,64000,1,flex,elétrica,branco,sim,ka 1.0 se 12v flex 4p manual,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",1
112,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_new-fiesta-13-14-1-5-s-726853313,ford,32000,0,fiesta,0,2014,51000,0,flex,0,branco,0,0,0,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",0
113,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vendo-gol-city-1-0-8v-total-flex-semi-novo-727486488,vwvolkswagen,26800,hatch,gol,manual,2014,60000,1,flex,hidráulica,prata,não,gol city  trend  titan 1.0 t. flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
114,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_automoveis-726999300,vwvolkswagen,24990,hatch,gol,manual,2014,76000,1,flex,hidráulica,prata,0,gol city 1.0 mi 8v 4p,4 portas,de leilão,"air bag, ar condicionado, direção hidráulica, som",0
115,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_carro-736186497,ford,15700,hatch,fiesta,manual,2013,87000,1,flex,hidráulica,prata,0,fiesta 1.0 8v flex class 1.0 8v flex 5p,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme",1
116,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ka-se-seda-1-0-flex-completo-2018-683681469,ford,36900,sedã,ka,manual,2018,1,1,flex,elétrica,branco,sim,ka 1.0 se se plus tivct flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, sensor de ré",0
117,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_crossfox-1-6-2013-unico-dono-29-900-737782188,vwvolkswagen,29900,hatch,crossfox,manual,2013,75000,1.6,flex,hidráulica,prata,sim,crossfox 1.6 mi total flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",1
118,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_new-fiesta-2014-1-5-completo-733934570,ford,28900,hatch,fiesta,manual,2014,85000,1.5,flex,elétrica,vermelho,não,fiesta 1.5 16v flex mec. 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",1
119,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vendo-ecosport-automatica-2-dona-2016-r-51-900-00-693568226,ford,51900,suv,ecosport,automático,2016,67000,1.6,flex,elétrica,branco,sim,ecosport freestyle 1.6 16v flex 5p aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som, sensor de ré",0
120,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_carro-727649314,vwvolkswagen,22000,passeio,voyage,manual,2014,132000,1,flex,hidráulica,branco,não,voyage  trendline 1.0 t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
121,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-1-6-itrend-muito-novo-729140122,vwvolkswagen,26900,hatch,fox,manual,2013,69000,1.6,flex,hidráulica,preto,0,fox trendline 1.6 flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
122,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-1-0-ano-2016-completo-737647726,vwvolkswagen,28900,hatch,gol,manual,2016,66,1,flex,hidráulica,branco,sim,gol comfortline 1.0 t. flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
123,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-2018-2018-1-0-ti-vct-se-12v-flex-4p-manual-737781011,ford,36900,passeio,ka,manual,2018,10800,1,flex,0,branco,sim,ka 1.0 sel tivct flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
124,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vw-virtus-1-6-flex-mecanico-2018-2018-736416173,vwvolkswagen,45900,hatch,virtus,manual,2018,52000,1,flex,hidráulica,prata,sim,virtus 1.6 msi flex 16v 5p mec.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
125,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_carro-723584408,ford,39700,sedã,ka,manual,2018,58000,1.5,flex,elétrica,branco,não,ka 1.5 sedan sel 12v flex 4p mec.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",0
126,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-se-1-5-2017-724033676,ford,36000,hatch,ka,manual,2017,57000,1.5,flex,elétrica,branco,não,ka 1.5 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",0
127,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_new-fiesta-732385935,ford,32900,hatch,fiesta,manual,2014,35000,1.5,flex,elétrica,preto,não,fiesta 1.5 16v flex mec. 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré, c mera de ré",1
128,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_aceito-oferta-focus-hatch-2014-automatico-com-ipva-2020-pago-711779782,ford,42890,hatch,focus,automático,2014,73500,1.6,flex,elétrica,cinza,não,focus 1.6 s se se plus flex 8v 16v  5p,4 portas,ipva pago,"air bag, trava elétrica, ar condicionado, som",0
129,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ka-1-0-sel-715413649,ford,41990,hatch,ka,manual,2018,25000,1,flex,elétrica,0,sim,0,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
130,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_saveiro-cd-tl-1-6-2015-sem-detalhe-703543531,vwvolkswagen,39900,pickup,saveiro,manual,2015,25000,1.6,flex,hidráulica,branco,sim,saveiro trendline 1.6 t.flex 8v cd,2 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
131,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ecosport-freestyle-1-6-16v-flex-2016-2017-novissima-738126921,ford,47990,suv,ecosport,manual,2017,0,1.6,flex,elétrica,preto,sim,ecosport freestyle 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
